  72 remaining, cumulative cost 0.000013 USD
  72 remaining, cumulative cost 0.000035 USD
  72 remaining, cumulative cost 0.000053 USD
  72 remaining, cumulative cost 0.000074 USD
  72 remaining, cumulative cost 0.000095 USD
  72 remaining, cumulative cost 0.000115 USD
  72 remaining, cumulative cost 0.000135 USD
  72 remaining, cumulative cost 0.000156 USD
  72 remaining, cumulative cost 0.000178 USD
  72 remaining, cumulative cost 0.000201 USD
  72 remaining, cumulative cost 0.000223 USD
  72 remaining, cumulative cost 0.000247 USD
  72 remaining, cumulative cost 0.000275 USD
  59 remaining, cumulative cost 0.000290 USD
  72 remaining, cumulative cost 0.000314 USD
  72 remaining, cumulative cost 0.000350 USD
  56 remaining, cumulative cost 0.000360 USD
  72 remaining, cumulative cost 0.000375 USD
  56 remaining, cumulative cost 0.000388 USD
  59 remaining, cumulative cost 0.000404 USD
  56 remaining, cumulative cost 0.000417 USD
  59 remaining, cumulative cost 0.000435 USD
  56 remaining, cumulative cost 0.000450 USD
  56 remaining, cumulative cost 0.000465 USD
  56 remaining, cumulative cost 0.000481 USD
  59 remaining, cumulative cost 0.000499 USD
  56 remaining, cumulative cost 0.000516 USD
  72 remaining, cumulative cost 0.000535 USD
  56 remaining, cumulative cost 0.000558 USD
  72 remaining, cumulative cost 0.000582 USD
  72 remaining, cumulative cost 0.000608 USD
  56 remaining, cumulative cost 0.000636 USD
  40 remaining, cumulative cost 0.000644 USD
  56 remaining, cumulative cost 0.000656 USD
  56 remaining, cumulative cost 0.000666 USD
  40 remaining, cumulative cost 0.000676 USD
  56 remaining, cumulative cost 0.000691 USD
  56 remaining, cumulative cost 0.000703 USD
  56 remaining, cumulative cost 0.000716 USD
  40 remaining, cumulative cost 0.000729 USD
  40 remaining, cumulative cost 0.000743 USD
  56 remaining, cumulative cost 0.000758 USD
  56 remaining, cumulative cost 0.000776 USD
  56 remaining, cumulative cost 0.000794 USD
  40 remaining, cumulative cost 0.000816 USD
  56 remaining, cumulative cost 0.000835 USD
  56 remaining, cumulative cost 0.000856 USD
  56 remaining, cumulative cost 0.000877 USD
  56 remaining, cumulative cost 0.000892 USD
  24 remaining, cumulative cost 0.000903 USD
  40 remaining, cumulative cost 0.000916 USD
  40 remaining, cumulative cost 0.000932 USD
  24 remaining, cumulative cost 0.000945 USD
  24 remaining, cumulative cost 0.000958 USD
  24 remaining, cumulative cost 0.000973 USD
  24 remaining, cumulative cost 0.000987 USD
  40 remaining, cumulative cost 0.001003 USD
  24 remaining, cumulative cost 0.001019 USD
  40 remaining, cumulative cost 0.001039 USD
  56 remaining, cumulative cost 0.001059 USD
  40 remaining, cumulative cost 0.001080 USD
  40 remaining, cumulative cost 0.001102 USD
  40 remaining, cumulative cost 0.001124 USD
  56 remaining, cumulative cost 0.001151 USD
   9 remaining, cumulative cost 0.001155 USD
  25 remaining, cumulative cost 0.001159 USD
   9 remaining, cumulative cost 0.001163 USD
   9 remaining, cumulative cost 0.001167 USD
  25 remaining, cumulative cost 0.001172 USD
  25 remaining, cumulative cost 0.001176 USD
  25 remaining, cumulative cost 0.001180 USD
  40 remaining, cumulative cost 0.001193 USD
   8 remaining, cumulative cost 0.001206 USD
  24 remaining, cumulative cost 0.001220 USD
   8 remaining, cumulative cost 0.001234 USD
   8 remaining, cumulative cost 0.001248 USD
  24 remaining, cumulative cost 0.001264 USD
  40 remaining, cumulative cost 0.001279 USD
  24 remaining, cumulative cost 0.001298 USD
  24 remaining, cumulative cost 0.001321 USD
  25 remaining, cumulative cost 0.001323 USD
   9 remaining, cumulative cost 0.001326 USD
   9 remaining, cumulative cost 0.001330 USD
   9 remaining, cumulative cost 0.001333 USD
  25 remaining, cumulative cost 0.001337 USD
   9 remaining, cumulative cost 0.001340 USD
   0 remaining, cumulative cost 0.001344 USD
   9 remaining, cumulative cost 0.001348 USD
   0 remaining, cumulative cost 0.001352 USD
   9 remaining, cumulative cost 0.001356 USD
   9 remaining, cumulative cost 0.001360 USD
   9 remaining, cumulative cost 0.001364 USD
   9 remaining, cumulative cost 0.001368 USD
   0 remaining, cumulative cost 0.001372 USD
   9 remaining, cumulative cost 0.001376 USD
   0 remaining, cumulative cost 0.001380 USD
overall processing time: 27.90 s
configuration was: numpar=16 simulate=False | threshold=0 baseline=none bulk=False
