  72 remaining, cumulative cost 0.000010 USD
  72 remaining, cumulative cost 0.000023 USD
  72 remaining, cumulative cost 0.000041 USD
  72 remaining, cumulative cost 0.000060 USD
  70 remaining, cumulative cost 0.000079 USD
  70 remaining, cumulative cost 0.000093 USD
  67 remaining, cumulative cost 0.000108 USD
  67 remaining, cumulative cost 0.000124 USD
  72 remaining, cumulative cost 0.000143 USD
  70 remaining, cumulative cost 0.000164 USD
  72 remaining, cumulative cost 0.000179 USD
  67 remaining, cumulative cost 0.000193 USD
  67 remaining, cumulative cost 0.000209 USD
  70 remaining, cumulative cost 0.000227 USD
  72 remaining, cumulative cost 0.000252 USD
  57 remaining, cumulative cost 0.000263 USD
  67 remaining, cumulative cost 0.000279 USD
  62 remaining, cumulative cost 0.000298 USD
  62 remaining, cumulative cost 0.000315 USD
  62 remaining, cumulative cost 0.000339 USD
  57 remaining, cumulative cost 0.000350 USD
  52 remaining, cumulative cost 0.000364 USD
  62 remaining, cumulative cost 0.000382 USD
  57 remaining, cumulative cost 0.000399 USD
  62 remaining, cumulative cost 0.000425 USD
  52 remaining, cumulative cost 0.000435 USD
  47 remaining, cumulative cost 0.000449 USD
  52 remaining, cumulative cost 0.000463 USD
  52 remaining, cumulative cost 0.000479 USD
  47 remaining, cumulative cost 0.000505 USD
  42 remaining, cumulative cost 0.000512 USD
  42 remaining, cumulative cost 0.000523 USD
  42 remaining, cumulative cost 0.000537 USD
  52 remaining, cumulative cost 0.000554 USD
  42 remaining, cumulative cost 0.000573 USD
  37 remaining, cumulative cost 0.000581 USD
  37 remaining, cumulative cost 0.000593 USD
  37 remaining, cumulative cost 0.000609 USD
  37 remaining, cumulative cost 0.000628 USD
  37 remaining, cumulative cost 0.000647 USD
  42 remaining, cumulative cost 0.000657 USD
  37 remaining, cumulative cost 0.000668 USD
  32 remaining, cumulative cost 0.000681 USD
  42 remaining, cumulative cost 0.000693 USD
  32 remaining, cumulative cost 0.000710 USD
  37 remaining, cumulative cost 0.000723 USD
  32 remaining, cumulative cost 0.000739 USD
  32 remaining, cumulative cost 0.000754 USD
  27 remaining, cumulative cost 0.000776 USD
  32 remaining, cumulative cost 0.000799 USD
  27 remaining, cumulative cost 0.000811 USD
  32 remaining, cumulative cost 0.000822 USD
  32 remaining, cumulative cost 0.000841 USD
  32 remaining, cumulative cost 0.000860 USD
  22 remaining, cumulative cost 0.000883 USD
  22 remaining, cumulative cost 0.000897 USD
  17 remaining, cumulative cost 0.000910 USD
  27 remaining, cumulative cost 0.000924 USD
  17 remaining, cumulative cost 0.000943 USD
  22 remaining, cumulative cost 0.000963 USD
  17 remaining, cumulative cost 0.000976 USD
  22 remaining, cumulative cost 0.000992 USD
  22 remaining, cumulative cost 0.001012 USD
  17 remaining, cumulative cost 0.001033 USD
  12 remaining, cumulative cost 0.001066 USD
  12 remaining, cumulative cost 0.001076 USD
   7 remaining, cumulative cost 0.001087 USD
  17 remaining, cumulative cost 0.001100 USD
  17 remaining, cumulative cost 0.001111 USD
   7 remaining, cumulative cost 0.001125 USD
   8 remaining, cumulative cost 0.001128 USD
  12 remaining, cumulative cost 0.001141 USD
   0 remaining, cumulative cost 0.001144 USD
   2 remaining, cumulative cost 0.001164 USD
   2 remaining, cumulative cost 0.001186 USD
overall processing time: 63.71 s
configuration was: numpar=5 simulate=False | threshold=0 baseline=none bulk=False
