  72 remaining, cumulative cost 0.000015 USD
  72 remaining, cumulative cost 0.000030 USD
  72 remaining, cumulative cost 0.000048 USD
  71 remaining, cumulative cost 0.000075 USD
  72 remaining, cumulative cost 0.000108 USD
  69 remaining, cumulative cost 0.000154 USD
  68 remaining, cumulative cost 0.000211 USD
  68 remaining, cumulative cost 0.000278 USD
  64 remaining, cumulative cost 0.000376 USD
  63 remaining, cumulative cost 0.000480 USD
  63 remaining, cumulative cost 0.000602 USD
  58 remaining, cumulative cost 0.000792 USD
   9 remaining, cumulative cost 0.000800 USD
   9 remaining, cumulative cost 0.000807 USD
   9 remaining, cumulative cost 0.000815 USD
   8 remaining, cumulative cost 0.000830 USD
   8 remaining, cumulative cost 0.000846 USD
   8 remaining, cumulative cost 0.000865 USD
   8 remaining, cumulative cost 0.000882 USD
   8 remaining, cumulative cost 0.000899 USD
   8 remaining, cumulative cost 0.000917 USD
   8 remaining, cumulative cost 0.000935 USD
   8 remaining, cumulative cost 0.000959 USD
   8 remaining, cumulative cost 0.000982 USD
   9 remaining, cumulative cost 0.000989 USD
   9 remaining, cumulative cost 0.000997 USD
   9 remaining, cumulative cost 0.001004 USD
   9 remaining, cumulative cost 0.001010 USD
   9 remaining, cumulative cost 0.001017 USD
   9 remaining, cumulative cost 0.001025 USD
   9 remaining, cumulative cost 0.001032 USD
   0 remaining, cumulative cost 0.001077 USD
   0 remaining, cumulative cost 0.001122 USD
   0 remaining, cumulative cost 0.001167 USD
   0 remaining, cumulative cost 0.001212 USD
   0 remaining, cumulative cost 0.001257 USD
overall processing time: 46.98 s
configuration was: numpar=12 simulate=False
