  72 remaining, cumulative cost 0.000012 USD
  72 remaining, cumulative cost 0.000030 USD
  72 remaining, cumulative cost 0.000050 USD
  72 remaining, cumulative cost 0.000074 USD
  68 remaining, cumulative cost 0.000086 USD
  68 remaining, cumulative cost 0.000098 USD
  72 remaining, cumulative cost 0.000116 USD
  68 remaining, cumulative cost 0.000141 USD
  68 remaining, cumulative cost 0.000156 USD
  72 remaining, cumulative cost 0.000178 USD
  68 remaining, cumulative cost 0.000202 USD
  64 remaining, cumulative cost 0.000237 USD
  60 remaining, cumulative cost 0.000252 USD
  60 remaining, cumulative cost 0.000269 USD
  60 remaining, cumulative cost 0.000284 USD
  64 remaining, cumulative cost 0.000300 USD
  64 remaining, cumulative cost 0.000314 USD
  56 remaining, cumulative cost 0.000329 USD
  60 remaining, cumulative cost 0.000342 USD
  56 remaining, cumulative cost 0.000358 USD
  56 remaining, cumulative cost 0.000371 USD
  60 remaining, cumulative cost 0.000387 USD
  56 remaining, cumulative cost 0.000405 USD
  52 remaining, cumulative cost 0.000418 USD
  48 remaining, cumulative cost 0.000428 USD
  48 remaining, cumulative cost 0.000440 USD
  48 remaining, cumulative cost 0.000449 USD
  48 remaining, cumulative cost 0.000467 USD
  44 remaining, cumulative cost 0.000481 USD
  48 remaining, cumulative cost 0.000495 USD
  48 remaining, cumulative cost 0.000512 USD
  48 remaining, cumulative cost 0.000529 USD
  44 remaining, cumulative cost 0.000537 USD
  40 remaining, cumulative cost 0.000548 USD
  40 remaining, cumulative cost 0.000565 USD
  48 remaining, cumulative cost 0.000585 USD
  40 remaining, cumulative cost 0.000592 USD
  40 remaining, cumulative cost 0.000610 USD
  40 remaining, cumulative cost 0.000633 USD
  33 remaining, cumulative cost 0.000658 USD
  32 remaining, cumulative cost 0.000672 USD
  31 remaining, cumulative cost 0.000687 USD
  32 remaining, cumulative cost 0.000708 USD
  29 remaining, cumulative cost 0.000726 USD
  28 remaining, cumulative cost 0.000734 USD
  28 remaining, cumulative cost 0.000745 USD
  28 remaining, cumulative cost 0.000765 USD
  28 remaining, cumulative cost 0.000783 USD
  24 remaining, cumulative cost 0.000795 USD
  28 remaining, cumulative cost 0.000806 USD
  24 remaining, cumulative cost 0.000819 USD
  24 remaining, cumulative cost 0.000834 USD
  24 remaining, cumulative cost 0.000847 USD
  24 remaining, cumulative cost 0.000860 USD
  20 remaining, cumulative cost 0.000876 USD
  20 remaining, cumulative cost 0.000892 USD
  16 remaining, cumulative cost 0.000906 USD
  16 remaining, cumulative cost 0.000924 USD
  16 remaining, cumulative cost 0.000940 USD
  20 remaining, cumulative cost 0.000960 USD
  12 remaining, cumulative cost 0.000971 USD
  16 remaining, cumulative cost 0.000984 USD
  16 remaining, cumulative cost 0.000997 USD
  12 remaining, cumulative cost 0.001016 USD
  12 remaining, cumulative cost 0.001027 USD
  12 remaining, cumulative cost 0.001050 USD
   8 remaining, cumulative cost 0.001075 USD
   6 remaining, cumulative cost 0.001110 USD
   4 remaining, cumulative cost 0.001145 USD
   4 remaining, cumulative cost 0.001181 USD
   4 remaining, cumulative cost 0.001215 USD
   4 remaining, cumulative cost 0.001258 USD
   1 remaining, cumulative cost 0.001299 USD
   1 remaining, cumulative cost 0.001340 USD
   1 remaining, cumulative cost 0.001382 USD
   0 remaining, cumulative cost 0.001437 USD
overall processing time: 180.45 s
configuration was: numpar=4 simulate=False
