  72 remaining, cumulative cost 0.000014 USD
  72 remaining, cumulative cost 0.000027 USD
  72 remaining, cumulative cost 0.000045 USD
  72 remaining, cumulative cost 0.000062 USD
  72 remaining, cumulative cost 0.000084 USD
  72 remaining, cumulative cost 0.000107 USD
  72 remaining, cumulative cost 0.000125 USD
  72 remaining, cumulative cost 0.000147 USD
  64 remaining, cumulative cost 0.000172 USD
  72 remaining, cumulative cost 0.000182 USD
  62 remaining, cumulative cost 0.000204 USD
  61 remaining, cumulative cost 0.000219 USD
  61 remaining, cumulative cost 0.000239 USD
  59 remaining, cumulative cost 0.000257 USD
  57 remaining, cumulative cost 0.000268 USD
  58 remaining, cumulative cost 0.000286 USD
  61 remaining, cumulative cost 0.000304 USD
  62 remaining, cumulative cost 0.000323 USD
  58 remaining, cumulative cost 0.000335 USD
  62 remaining, cumulative cost 0.000346 USD
  61 remaining, cumulative cost 0.000361 USD
  54 remaining, cumulative cost 0.000377 USD
  58 remaining, cumulative cost 0.000395 USD
  57 remaining, cumulative cost 0.000414 USD
  59 remaining, cumulative cost 0.000447 USD
  58 remaining, cumulative cost 0.000463 USD
  54 remaining, cumulative cost 0.000489 USD
  45 remaining, cumulative cost 0.000502 USD
  45 remaining, cumulative cost 0.000516 USD
  45 remaining, cumulative cost 0.000526 USD
  45 remaining, cumulative cost 0.000541 USD
  45 remaining, cumulative cost 0.000562 USD
  45 remaining, cumulative cost 0.000582 USD
  45 remaining, cumulative cost 0.000602 USD
  45 remaining, cumulative cost 0.000627 USD
  45 remaining, cumulative cost 0.000650 USD
  45 remaining, cumulative cost 0.000659 USD
  45 remaining, cumulative cost 0.000673 USD
  45 remaining, cumulative cost 0.000688 USD
  45 remaining, cumulative cost 0.000706 USD
  36 remaining, cumulative cost 0.000724 USD
  36 remaining, cumulative cost 0.000736 USD
  36 remaining, cumulative cost 0.000749 USD
  36 remaining, cumulative cost 0.000760 USD
  36 remaining, cumulative cost 0.000776 USD
  27 remaining, cumulative cost 0.000789 USD
  27 remaining, cumulative cost 0.000804 USD
  36 remaining, cumulative cost 0.000819 USD
  36 remaining, cumulative cost 0.000834 USD
  27 remaining, cumulative cost 0.000851 USD
  27 remaining, cumulative cost 0.000870 USD
  27 remaining, cumulative cost 0.000893 USD
  20 remaining, cumulative cost 0.000904 USD
  27 remaining, cumulative cost 0.000922 USD
  18 remaining, cumulative cost 0.000932 USD
  20 remaining, cumulative cost 0.000943 USD
  18 remaining, cumulative cost 0.000955 USD
  20 remaining, cumulative cost 0.000970 USD
  18 remaining, cumulative cost 0.000985 USD
  18 remaining, cumulative cost 0.001003 USD
  18 remaining, cumulative cost 0.001022 USD
  20 remaining, cumulative cost 0.001048 USD
  18 remaining, cumulative cost 0.001075 USD
   9 remaining, cumulative cost 0.001087 USD
   9 remaining, cumulative cost 0.001101 USD
  20 remaining, cumulative cost 0.001113 USD
  18 remaining, cumulative cost 0.001128 USD
   9 remaining, cumulative cost 0.001147 USD
  18 remaining, cumulative cost 0.001167 USD
  20 remaining, cumulative cost 0.001188 USD
   9 remaining, cumulative cost 0.001209 USD
   9 remaining, cumulative cost 0.001232 USD
  19 remaining, cumulative cost 0.001235 USD
  10 remaining, cumulative cost 0.001239 USD
  10 remaining, cumulative cost 0.001242 USD
  19 remaining, cumulative cost 0.001246 USD
   9 remaining, cumulative cost 0.001259 USD
   1 remaining, cumulative cost 0.001301 USD
   1 remaining, cumulative cost 0.001343 USD
   1 remaining, cumulative cost 0.001384 USD
   1 remaining, cumulative cost 0.001426 USD
   0 remaining, cumulative cost 0.001472 USD
   0 remaining, cumulative cost 0.001518 USD
   0 remaining, cumulative cost 0.001564 USD
   0 remaining, cumulative cost 0.001656 USD
   0 remaining, cumulative cost 0.001610 USD
   0 remaining, cumulative cost 0.001702 USD
   0 remaining, cumulative cost 0.001749 USD
   0 remaining, cumulative cost 0.001795 USD
   0 remaining, cumulative cost 0.001842 USD
overall processing time: 107.79 s
configuration was: numpar=9 simulate=False
