  72 remaining, cumulative cost 0.000012 USD
  72 remaining, cumulative cost 0.000031 USD
  72 remaining, cumulative cost 0.000046 USD
  72 remaining, cumulative cost 0.000067 USD
  72 remaining, cumulative cost 0.000085 USD
  72 remaining, cumulative cost 0.000104 USD
  72 remaining, cumulative cost 0.000123 USD
  72 remaining, cumulative cost 0.000144 USD
  72 remaining, cumulative cost 0.000164 USD
  72 remaining, cumulative cost 0.000186 USD
  72 remaining, cumulative cost 0.000214 USD
  72 remaining, cumulative cost 0.000234 USD
  72 remaining, cumulative cost 0.000245 USD
  60 remaining, cumulative cost 0.000255 USD
  72 remaining, cumulative cost 0.000271 USD
  60 remaining, cumulative cost 0.000284 USD
  60 remaining, cumulative cost 0.000299 USD
  60 remaining, cumulative cost 0.000314 USD
  60 remaining, cumulative cost 0.000331 USD
  72 remaining, cumulative cost 0.000348 USD
  60 remaining, cumulative cost 0.000366 USD
  60 remaining, cumulative cost 0.000385 USD
  72 remaining, cumulative cost 0.000406 USD
  72 remaining, cumulative cost 0.000430 USD
  48 remaining, cumulative cost 0.000439 USD
  60 remaining, cumulative cost 0.000455 USD
  48 remaining, cumulative cost 0.000467 USD
  60 remaining, cumulative cost 0.000481 USD
  60 remaining, cumulative cost 0.000501 USD
  48 remaining, cumulative cost 0.000512 USD
  60 remaining, cumulative cost 0.000528 USD
  60 remaining, cumulative cost 0.000549 USD
  60 remaining, cumulative cost 0.000572 USD
  60 remaining, cumulative cost 0.000593 USD
  60 remaining, cumulative cost 0.000618 USD
  60 remaining, cumulative cost 0.000653 USD
  48 remaining, cumulative cost 0.000670 USD
  36 remaining, cumulative cost 0.000686 USD
  36 remaining, cumulative cost 0.000701 USD
  36 remaining, cumulative cost 0.000717 USD
  36 remaining, cumulative cost 0.000736 USD
  36 remaining, cumulative cost 0.000754 USD
  48 remaining, cumulative cost 0.000774 USD
  36 remaining, cumulative cost 0.000794 USD
  48 remaining, cumulative cost 0.000814 USD
  36 remaining, cumulative cost 0.000835 USD
  36 remaining, cumulative cost 0.000860 USD
  48 remaining, cumulative cost 0.000886 USD
  36 remaining, cumulative cost 0.000895 USD
  36 remaining, cumulative cost 0.000909 USD
  36 remaining, cumulative cost 0.000923 USD
  36 remaining, cumulative cost 0.000940 USD
  24 remaining, cumulative cost 0.000955 USD
  36 remaining, cumulative cost 0.000969 USD
  24 remaining, cumulative cost 0.000984 USD
  24 remaining, cumulative cost 0.001001 USD
  36 remaining, cumulative cost 0.001020 USD
  24 remaining, cumulative cost 0.001044 USD
  24 remaining, cumulative cost 0.001065 USD
  36 remaining, cumulative cost 0.001089 USD
  36 remaining, cumulative cost 0.001098 USD
  24 remaining, cumulative cost 0.001109 USD
  24 remaining, cumulative cost 0.001121 USD
  24 remaining, cumulative cost 0.001134 USD
  12 remaining, cumulative cost 0.001147 USD
  24 remaining, cumulative cost 0.001162 USD
  24 remaining, cumulative cost 0.001176 USD
  24 remaining, cumulative cost 0.001191 USD
  24 remaining, cumulative cost 0.001205 USD
  24 remaining, cumulative cost 0.001221 USD
  12 remaining, cumulative cost 0.001247 USD
  12 remaining, cumulative cost 0.001260 USD
  13 remaining, cumulative cost 0.001263 USD
  13 remaining, cumulative cost 0.001267 USD
  12 remaining, cumulative cost 0.001280 USD
   1 remaining, cumulative cost 0.001321 USD
   1 remaining, cumulative cost 0.001363 USD
   1 remaining, cumulative cost 0.001405 USD
   1 remaining, cumulative cost 0.001447 USD
   1 remaining, cumulative cost 0.001489 USD
   1 remaining, cumulative cost 0.001532 USD
   1 remaining, cumulative cost 0.001574 USD
   1 remaining, cumulative cost 0.001617 USD
   1 remaining, cumulative cost 0.001660 USD
   0 remaining, cumulative cost 0.001705 USD
   0 remaining, cumulative cost 0.001751 USD
   0 remaining, cumulative cost 0.001797 USD
   0 remaining, cumulative cost 0.001843 USD
   0 remaining, cumulative cost 0.001890 USD
   0 remaining, cumulative cost 0.001936 USD
   0 remaining, cumulative cost 0.001982 USD
   0 remaining, cumulative cost 0.002029 USD
   0 remaining, cumulative cost 0.002076 USD
   0 remaining, cumulative cost 0.002122 USD
   0 remaining, cumulative cost 0.002169 USD
   0 remaining, cumulative cost 0.002216 USD
overall processing time: 79.06 s
configuration was: numpar=12 simulate=False
