  72 remaining, cumulative cost 0.000020 USD
  72 remaining, cumulative cost 0.000038 USD
  72 remaining, cumulative cost 0.000058 USD
  72 remaining, cumulative cost 0.000082 USD
  72 remaining, cumulative cost 0.000102 USD
  72 remaining, cumulative cost 0.000129 USD
  72 remaining, cumulative cost 0.000158 USD
  72 remaining, cumulative cost 0.000173 USD
  72 remaining, cumulative cost 0.000192 USD
  72 remaining, cumulative cost 0.000202 USD
  72 remaining, cumulative cost 0.000234 USD
  61 remaining, cumulative cost 0.000249 USD
  61 remaining, cumulative cost 0.000267 USD
  61 remaining, cumulative cost 0.000283 USD
  61 remaining, cumulative cost 0.000299 USD
  61 remaining, cumulative cost 0.000316 USD
  61 remaining, cumulative cost 0.000331 USD
  58 remaining, cumulative cost 0.000350 USD
  58 remaining, cumulative cost 0.000367 USD
  58 remaining, cumulative cost 0.000386 USD
  61 remaining, cumulative cost 0.000407 USD
  61 remaining, cumulative cost 0.000430 USD
  50 remaining, cumulative cost 0.000440 USD
  50 remaining, cumulative cost 0.000452 USD
  61 remaining, cumulative cost 0.000468 USD
  50 remaining, cumulative cost 0.000484 USD
  50 remaining, cumulative cost 0.000501 USD
  50 remaining, cumulative cost 0.000519 USD
  43 remaining, cumulative cost 0.000527 USD
  61 remaining, cumulative cost 0.000553 USD
  49 remaining, cumulative cost 0.000572 USD
  58 remaining, cumulative cost 0.000592 USD
  50 remaining, cumulative cost 0.000609 USD
  39 remaining, cumulative cost 0.000618 USD
  50 remaining, cumulative cost 0.000632 USD
  49 remaining, cumulative cost 0.000645 USD
  50 remaining, cumulative cost 0.000657 USD
  39 remaining, cumulative cost 0.000670 USD
  42 remaining, cumulative cost 0.000683 USD
  39 remaining, cumulative cost 0.000698 USD
  43 remaining, cumulative cost 0.000716 USD
  39 remaining, cumulative cost 0.000738 USD
  39 remaining, cumulative cost 0.000751 USD
  39 remaining, cumulative cost 0.000781 USD
  28 remaining, cumulative cost 0.000796 USD
  28 remaining, cumulative cost 0.000813 USD
  28 remaining, cumulative cost 0.000831 USD
  28 remaining, cumulative cost 0.000844 USD
  39 remaining, cumulative cost 0.000858 USD
  28 remaining, cumulative cost 0.000870 USD
  28 remaining, cumulative cost 0.000886 USD
  39 remaining, cumulative cost 0.000903 USD
  28 remaining, cumulative cost 0.000911 USD
  39 remaining, cumulative cost 0.000935 USD
  39 remaining, cumulative cost 0.000946 USD
  28 remaining, cumulative cost 0.000963 USD
  17 remaining, cumulative cost 0.000979 USD
  17 remaining, cumulative cost 0.000994 USD
  17 remaining, cumulative cost 0.001011 USD
  28 remaining, cumulative cost 0.001026 USD
  28 remaining, cumulative cost 0.001049 USD
  17 remaining, cumulative cost 0.001073 USD
  17 remaining, cumulative cost 0.001086 USD
  11 remaining, cumulative cost 0.001100 USD
  17 remaining, cumulative cost 0.001126 USD
   7 remaining, cumulative cost 0.001145 USD
   7 remaining, cumulative cost 0.001175 USD
   7 remaining, cumulative cost 0.001193 USD
   7 remaining, cumulative cost 0.001210 USD
   7 remaining, cumulative cost 0.001228 USD
   7 remaining, cumulative cost 0.001246 USD
   6 remaining, cumulative cost 0.001274 USD
   6 remaining, cumulative cost 0.001307 USD
   6 remaining, cumulative cost 0.001336 USD
   6 remaining, cumulative cost 0.001366 USD
   6 remaining, cumulative cost 0.001401 USD
   6 remaining, cumulative cost 0.001436 USD
   0 remaining, cumulative cost 0.001482 USD
   0 remaining, cumulative cost 0.001527 USD
   0 remaining, cumulative cost 0.001573 USD
   0 remaining, cumulative cost 0.001619 USD
   0 remaining, cumulative cost 0.001665 USD
   0 remaining, cumulative cost 0.001712 USD
   0 remaining, cumulative cost 0.001758 USD
   0 remaining, cumulative cost 0.001804 USD
   0 remaining, cumulative cost 0.001850 USD
   0 remaining, cumulative cost 0.001896 USD
   0 remaining, cumulative cost 0.001942 USD
overall processing time: 102.45 s
configuration was: numpar=11 simulate=False
