  72 remaining, cumulative cost 0.000018 USD
  72 remaining, cumulative cost 0.000053 USD
  70 remaining, cumulative cost 0.000067 USD
  72 remaining, cumulative cost 0.000083 USD
  68 remaining, cumulative cost 0.000100 USD
  68 remaining, cumulative cost 0.000123 USD
  66 remaining, cumulative cost 0.000138 USD
  68 remaining, cumulative cost 0.000153 USD
  68 remaining, cumulative cost 0.000163 USD
  64 remaining, cumulative cost 0.000178 USD
  66 remaining, cumulative cost 0.000201 USD
  62 remaining, cumulative cost 0.000226 USD
  60 remaining, cumulative cost 0.000243 USD
  64 remaining, cumulative cost 0.000261 USD
  60 remaining, cumulative cost 0.000276 USD
  58 remaining, cumulative cost 0.000296 USD
  60 remaining, cumulative cost 0.000312 USD
  60 remaining, cumulative cost 0.000328 USD
  54 remaining, cumulative cost 0.000339 USD
  56 remaining, cumulative cost 0.000349 USD
  56 remaining, cumulative cost 0.000367 USD
  51 remaining, cumulative cost 0.000385 USD
  54 remaining, cumulative cost 0.000393 USD
  50 remaining, cumulative cost 0.000401 USD
  52 remaining, cumulative cost 0.000415 USD
  48 remaining, cumulative cost 0.000431 USD
  51 remaining, cumulative cost 0.000439 USD
  48 remaining, cumulative cost 0.000450 USD
  48 remaining, cumulative cost 0.000463 USD
  50 remaining, cumulative cost 0.000477 USD
  48 remaining, cumulative cost 0.000491 USD
  44 remaining, cumulative cost 0.000511 USD
  40 remaining, cumulative cost 0.000529 USD
  40 remaining, cumulative cost 0.000542 USD
  38 remaining, cumulative cost 0.000553 USD
  38 remaining, cumulative cost 0.000570 USD
  36 remaining, cumulative cost 0.000584 USD
  35 remaining, cumulative cost 0.000596 USD
  34 remaining, cumulative cost 0.000608 USD
  34 remaining, cumulative cost 0.000629 USD
  34 remaining, cumulative cost 0.000641 USD
  34 remaining, cumulative cost 0.000654 USD
  30 remaining, cumulative cost 0.000666 USD
  30 remaining, cumulative cost 0.000680 USD
  28 remaining, cumulative cost 0.000690 USD
  30 remaining, cumulative cost 0.000710 USD
  26 remaining, cumulative cost 0.000724 USD
  30 remaining, cumulative cost 0.000742 USD
  24 remaining, cumulative cost 0.000764 USD
  26 remaining, cumulative cost 0.000788 USD
  24 remaining, cumulative cost 0.000800 USD
  26 remaining, cumulative cost 0.000816 USD
  20 remaining, cumulative cost 0.000826 USD
  22 remaining, cumulative cost 0.000838 USD
  18 remaining, cumulative cost 0.000850 USD
  18 remaining, cumulative cost 0.000872 USD
  18 remaining, cumulative cost 0.000884 USD
  20 remaining, cumulative cost 0.000901 USD
  14 remaining, cumulative cost 0.000912 USD
  14 remaining, cumulative cost 0.000927 USD
  12 remaining, cumulative cost 0.000941 USD
  16 remaining, cumulative cost 0.000957 USD
  10 remaining, cumulative cost 0.000964 USD
  14 remaining, cumulative cost 0.000974 USD
  12 remaining, cumulative cost 0.000989 USD
   8 remaining, cumulative cost 0.001002 USD
   8 remaining, cumulative cost 0.001019 USD
   6 remaining, cumulative cost 0.001049 USD
   4 remaining, cumulative cost 0.001085 USD
   4 remaining, cumulative cost 0.001125 USD
   2 remaining, cumulative cost 0.001172 USD
   2 remaining, cumulative cost 0.001224 USD
   1 remaining, cumulative cost 0.001265 USD
   0 remaining, cumulative cost 0.001325 USD
overall processing time: 216.79 s
configuration was: numpar=2 simulate=False
